,cve_id,user,project,repository,description,label
2361,CVE-2016-8692,mdadams,jasper,https://github.com/mdadams/jasper,The jpc_dec_process_siz function in libjasper/jpc/jpc_dec.c in JasPer before 1.900.4 allows remote attackers to cause a denial of service (divide-by-zero error and application crash) via a crafted YRsiz value in a BMP image to the imginfo command.,jasper
3369,CVE-2016-8693,mdadams,jasper,https://github.com/mdadams/jasper,Double free vulnerability in the mem_close function in jas_stream.c in JasPer before 1.900.10 allows remote attackers to cause a denial of service (crash) or possibly execute arbitrary code via a crafted BMP image to the imginfo command.,JasPer
1413,CVE-2016-8860,torproject,tor,https://github.com/torproject/tor,"Tor before 0.2.8.9 and 0.2.9.x before 0.2.9.4-alpha had internal functions that were entitled to expect that buf_t data had NUL termination, but the implementation of or/buffers.c did not ensure that NUL termination was present, which allows remote attackers to cause a denial of service (client, hidden service, relay, or authority crash) via crafted data.",Tor
2729,CVE-2016-8862,ImageMagick,ImageMagick,https://github.com/ImageMagick/ImageMagick,"The AcquireMagickMemory function in MagickCore/memory.c in ImageMagick before 7.0.3.3 allows remote attackers to have unspecified impact via a crafted image, which triggers a memory allocation failure.",ImageMagick
2142,CVE-2016-8866,ImageMagick,ImageMagick,https://github.com/ImageMagick/ImageMagick,"The AcquireMagickMemory function in MagickCore/memory.c in ImageMagick 7.0.3.3 before 7.0.3.8 allows remote attackers to have unspecified impact via a crafted image, which triggers a memory allocation failure.  NOTE: this vulnerability exists because of an incomplete fix for CVE-2016-8862.",ImageMagick
1480,CVE-2016-8883,mdadams,jasper,https://github.com/mdadams/jasper,The jpc_dec_tiledecode function in jpc_dec.c in JasPer before 1.900.8 allows remote attackers to cause a denial of service (assertion failure) via a crafted file.,JasPer
935,CVE-2016-8887,mdadams,jasper,https://github.com/mdadams/jasper,The jp2_colr_destroy function in libjasper/jp2/jp2_cod.c in JasPer before 1.900.10 allows remote attackers to cause a denial of service (NULL pointer dereference).,jasper
2163,CVE-2016-8889,bitcoinknots,bitcoin,https://github.com/bitcoinknots/bitcoin,"In Bitcoin Knots v0.11.0.ljr20150711 through v0.13.0.knots20160814 (fixed in v0.13.1.knots20161027), the debug console stores sensitive information including private keys and the wallet passphrase in its persistent command history.",Bitcoin
2164,CVE-2016-9083,torvalds,linux,https://github.com/torvalds/linux,"drivers/vfio/pci/vfio_pci.c in the Linux kernel through 4.8.11 allows local users to bypass integer overflow checks, and cause a denial of service (memory corruption) or have unspecified other impact, by leveraging access to a vfio PCI device file for a VFIO_DEVICE_SET_IRQS ioctl call, aka a ""state machine confusion bug.""",Linux
1505,CVE-2016-9084,torvalds,linux,https://github.com/torvalds/linux,"drivers/vfio/pci/vfio_pci_intrs.c in the Linux kernel through 4.8.11 misuses the kzalloc function, which allows local users to cause a denial of service (integer overflow) or have unspecified other impact by leveraging access to a vfio PCI device file.",Linux
1380,CVE-2016-9112,uclouvain,openjpeg,https://github.com/uclouvain/openjpeg,Floating Point Exception (aka FPE or divide by zero) in opj_pi_next_cprl function in openjp2/pi.c:523 in OpenJPEG 2.1.2.,OpenJPEG
1220,CVE-2016-9113,uclouvain,openjpeg,https://github.com/uclouvain/openjpeg,There is a NULL pointer dereference in function imagetobmp of convertbmp.c:980 of OpenJPEG 2.1.2. image->comps[0].data is not assigned a value after initialization(NULL). Impact is Denial of Service.,OpenJPEG
385,CVE-2016-9114,uclouvain,openjpeg,https://github.com/uclouvain/openjpeg,There is a NULL Pointer Access in function imagetopnm of convert.c:1943(jp2) of OpenJPEG 2.1.2. image->comps[compno].data is not assigned a value after initialization(NULL). Impact is Denial of Service.,OpenJPEG
1781,CVE-2016-9115,uclouvain,openjpeg,https://github.com/uclouvain/openjpeg,Heap Buffer Over-read in function imagetotga of convert.c(jp2):942 in OpenJPEG 2.1.2. Impact is Denial of Service. Someone must open a crafted j2k file.,OpenJPEG
1652,CVE-2016-9116,uclouvain,openjpeg,https://github.com/uclouvain/openjpeg,NULL Pointer Access in function imagetopnm of convert.c:2226(jp2) in OpenJPEG 2.1.2. Impact is Denial of Service. Someone must open a crafted j2k file.,OpenJPEG
857,CVE-2016-9117,uclouvain,openjpeg,https://github.com/uclouvain/openjpeg,NULL Pointer Access in function imagetopnm of convert.c(jp2):1289 in OpenJPEG 2.1.2. Impact is Denial of Service. Someone must open a crafted j2k file.,OpenJPEG
2660,CVE-2016-9121,square,go-jose,https://github.com/square/go-jose,"go-jose before 1.0.4 suffers from an invalid curve attack for the ECDH-ES algorithm. When deriving a shared key using ECDH-ES for an encrypted message, go-jose neglected to check that the received public key on a message is on the same curve as the static private key of the receiver, thus making it vulnerable to an invalid curve attack.",go-jose
639,CVE-2016-9122,square,go-jose,https://github.com/square/go-jose,"go-jose before 1.0.4 suffers from multiple signatures exploitation. The go-jose library supports messages with multiple signatures. However, when validating a signed message the API did not indicate which signature was valid, which could potentially lead to confusion. For example, users of the library might mistakenly read protected header values from an attached signature that was different from the one originally validated.",go-jose
865,CVE-2016-9123,square,go-jose,https://github.com/square/go-jose,go-jose before 1.0.5 suffers from a CBC-HMAC integer overflow on 32-bit architectures. An integer overflow could lead to authentication bypass for CBC-HMAC encrypted ciphertexts on 32-bit architectures.,go-jose
1477,CVE-2016-9132,randombit,botan,https://github.com/randombit/botan,"In Botan 1.8.0 through 1.11.33, when decoding BER data an integer overflow could occur, which would cause an incorrect length field to be computed. Some API callers may use the returned (incorrect and attacker controlled) length field in a way which later causes memory corruption or other failure.",Botan
2467,CVE-2016-9177,perwendel,spark,https://github.com/perwendel/spark,Directory traversal vulnerability in Spark 2.5 allows remote attackers to read arbitrary files via a .. (dot dot) in the URI.,Spark
1020,CVE-2016-9190,python-pillow,Pillow,https://github.com/python-pillow/Pillow,"Pillow before 3.3.2 allows context-dependent attackers to execute arbitrary code by using the ""crafted image file"" approach, related to an ""Insecure Sign Extension"" issue affecting the ImagingNew in Storage.c component.",Pillow
2435,CVE-2016-9243,pyca,cryptography,https://github.com/pyca/cryptography,HKDF in cryptography before 1.5.2 returns an empty byte-string if used with a length less than algorithm.digest_size.,cryptography
3422,CVE-2016-9262,mdadams,jasper,https://github.com/mdadams/jasper,"Multiple integer overflows in the (1) jas_realloc function in base/jas_malloc.c and (2) mem_resize function in base/jas_stream.c in JasPer before 1.900.22 allow remote attackers to cause a denial of service via a crafted image, which triggers use after free vulnerabilities.",JasPer
19,CVE-2016-9274,git-for-windows,git,https://github.com/git-for-windows/git,Untrusted search path vulnerability in Git 1.x for Windows allows local users to gain privileges via a Trojan horse git.exe file in the current working directory. NOTE: 2.x is unaffected.,Git
1004,CVE-2016-9298,ImageMagick,ImageMagick,https://github.com/ImageMagick/ImageMagick,Heap overflow in the WaveletDenoiseImage function in MagickCore/fx.c in ImageMagick before 6.9.6-4 and 7.x before 7.0.3-6 allows remote attackers to cause a denial of service (crash) via a crafted image.,ImageMagick
1855,CVE-2016-9313,torvalds,linux,https://github.com/torvalds/linux,"security/keys/big_key.c in the Linux kernel before 4.8.7 mishandles unsuccessful crypto registration in conjunction with successful key-type registration, which allows local users to cause a denial of service (NULL pointer dereference and panic) or possibly have unspecified other impact via a crafted application that uses the big_key data type.",Linux
1930,CVE-2016-9318,lsh123,xmlsec,https://github.com/lsh123/xmlsec,"libxml2 2.9.4 and earlier, as used in XMLSec 1.2.23 and earlier and other products, does not offer a flag directly indicating that the current document may be read but other files may not be opened, which makes it easier for remote attackers to conduct XML External Entity (XXE) attacks via a crafted document.",XMLSec
1912,CVE-2016-9387,mdadams,jasper,https://github.com/mdadams/jasper,"Integer overflow in the jpc_dec_process_siz function in libjasper/jpc/jpc_dec.c in JasPer before 1.900.13 allows remote attackers to have unspecified impact via a crafted file, which triggers an assertion failure.",jasper
992,CVE-2016-9388,mdadams,jasper,https://github.com/mdadams/jasper,The ras_getcmap function in ras_dec.c in JasPer before 1.900.14 allows remote attackers to cause a denial of service (assertion failure) via a crafted image file.,JasPer
2345,CVE-2016-9389,mdadams,jasper,https://github.com/mdadams/jasper,The jpc_irct and jpc_iict functions in jpc_mct.c in JasPer before 1.900.14 allow remote attackers to cause a denial of service (assertion failure).,JasPer
2780,CVE-2016-9390,mdadams,jasper,https://github.com/mdadams/jasper,The jas_seq2d_create function in jas_seq.c in JasPer before 1.900.14 allows remote attackers to cause a denial of service (assertion failure) via a crafted image file.,JasPer
3379,CVE-2016-9392,mdadams,jasper,https://github.com/mdadams/jasper,The calcstepsizes function in jpc_dec.c in JasPer before 1.900.17 allows remote attackers to cause a denial of service (assertion failure) via a crafted file.,JasPer
2431,CVE-2016-9393,mdadams,jasper,https://github.com/mdadams/jasper,The jpc_pi_nextrpcl function in jpc_t2cod.c in JasPer before 1.900.17 allows remote attackers to cause a denial of service (assertion failure) via a crafted file.,JasPer
2067,CVE-2016-9394,mdadams,jasper,https://github.com/mdadams/jasper,The jas_seq2d_create function in jas_seq.c in JasPer before 1.900.17 allows remote attackers to cause a denial of service (assertion failure) via a crafted file.,JasPer
3459,CVE-2016-9395,mdadams,jasper,https://github.com/mdadams/jasper,The jas_seq2d_create function in jas_seq.c in JasPer before 1.900.25 allows remote attackers to cause a denial of service (assertion failure) via a crafted file.,JasPer
158,CVE-2016-9400,teeworlds,teeworlds,https://github.com/teeworlds/teeworlds,The CClient::ProcessServerPacket method in engine/client/client.cpp in Teeworlds before 0.6.4 allows remote servers to write to arbitrary physical memory locations and possibly execute arbitrary code via vectors involving snap handling.,Teeworlds
1642,CVE-2016-9422,tats,w3m,https://github.com/tats/w3m,"An issue was discovered in the Tatsuya Kinoshita w3m fork before 0.5.3-31. The feed_table_tag function in w3m doesn't properly validate the value of table span, which allows remote attackers to cause a denial of service (stack and/or heap buffer overflow) and possibly execute arbitrary code via a crafted HTML page.",w3m
1497,CVE-2016-9425,tats,w3m,https://github.com/tats/w3m,An issue was discovered in the Tatsuya Kinoshita w3m fork before 0.5.3-31. Heap-based buffer overflow in the addMultirowsForm function in w3m allows remote attackers to cause a denial of service (crash) and possibly execute arbitrary code via a crafted HTML page.,w3m
3479,CVE-2016-9426,tats,w3m,https://github.com/tats/w3m,An issue was discovered in the Tatsuya Kinoshita w3m fork before 0.5.3-31. Integer overflow vulnerability in the renderTable function in w3m allows remote attackers to cause a denial of service (OOM) and possibly execute arbitrary code due to bdwgc's bug (CVE-2016-9427) via a crafted HTML page.,w3m
